job_id,title,company,location,experience_min,experience_max,salary,description,skills_extracted,job_url,company_rating,posted_date,scraped_at,search_keyword,page_number,job_category,seniority_level,remote_friendly
20925030402,Data Scientist / Machine Learning Engineer,KPMG Assurance and Consulting Services LLP,Bengaluru,4.0,9.0,,Use Cloud Tools (Nice to Have): Experience with cloud platforms like GCP and tools like...,"['data science', 'machine learning engineer', 'predictive modeling', 'statistics', 'statistical modeling', 'aiml', 'vertex ai', 'machine learning']",https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-kpmg-assurance-and-consulting-services-llp-bangalore-rural-bengaluru-4-to-9-years-020925030402,3.4,6 days ago,2025-09-21T19:18:38.377438,data-scientist,1,data_science,mid,False
170925933956,Data Scientist-Artificial Intelligence,IBM,Bengaluru,3.0,7.0,,Bachelors Degree . Masters Degree . Required education Preferred education Required tec...,"['natural language processing', 'neural networks', 'keras', 'tensorflow', 'predictive', 'python', 'pandas', 'pytorch']",https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-170925933956,3.9,4 days ago,2025-09-21T19:18:39.109707,data-scientist,1,data_science,mid,False
170925041097,Data Scientist,Oracle,Bengaluru,10.0,16.0,,Bachelors degree in computer science or related field or equivalent relevant experience...,"['ai', 'machine', 'data scientist', 'llm', 'machine learning', 'artificial intelligence', 'python', 'data']",https://www.naukri.com/job-listings-data-scientist-oracle-bengaluru-10-to-16-years-170925041097,3.6,3 days ago,2025-09-21T19:25:21.341173,data-scientist,1,data_science,senior,False
180925915405,Data Scientist,Alstom,Bengaluru,5.0,9.0,,Experience in building and optimizing supervised and unsupervised ML models All about y...,"['machine learning algorithms', 'software testing', 'linux internals', 'natural language processing', 'sql', 'video analytics', 'artificial intelligence', 'python']",https://www.naukri.com/job-listings-data-scientist-alstom-transport-india-ltd-bengaluru-ka-5-to-9-years-180925915405,3.7,3 days ago,2025-09-21T19:25:21.613513,data-scientist,1,data_science,senior,False
180925008927,Data Scientist,Hexaware Technologies,Bengaluru,6.0,9.0,,Preferred Qualifications . Experience with SQL for data querying . Strong communication...,"['data science', 'machine', 'science', 'machine learning', 'python', 'data']",https://www.naukri.com/job-listings-data-scientist-hexaware-technologies-pune-bengaluru-mumbai-all-areas-6-to-9-years-180925008927,3.5,3 days ago,2025-09-21T19:25:22.175876,data-scientist,1,data_science,senior,False
190925912687,Data Scientist (Open CV),Evnek,Bengaluru,1.0,5.0,,"Bachelors degree in Computer Science, Data Science, Electrical Engineering, or a relate...","['jupyter notebook', 'image processing', 'microsoft azure', 'natural language processing', 'numpy', 'opencv', 'machine learning', 'python']",https://www.naukri.com/job-listings-data-scientist-open-cv-evnek-bengaluru-1-to-5-years-190925912687,3.8,2 days ago,2025-09-21T19:25:22.399474,data-scientist,1,data_science,junior,False
170925012727,Data Scientist,Genpact,Bengaluru,4.0,9.0,,"Get to know us at genpact.com and on LinkedIn, X, YouTube, and Facebook. Inviting appli...","['data science', 'machine', 'aiml', 'machine learning', 'llms', 'python', 'deep learning', 'data']",https://www.naukri.com/job-listings-data-scientist-genpact-hyderabad-bengaluru-delhi-ncr-4-to-9-years-170925012727,3.7,4 days ago,2025-09-21T19:25:22.671495,data-scientist,1,data_science,mid,False
170925501078,Data Scientist III,Walmart,Bengaluru,4.0,9.0,,Position Summary... ...,"['supply chain', 'analytics', 'pharmacy', 'sez', 'computer science', 'support services', 'networking', 'information technology']",https://www.naukri.com/job-listings-data-scientist-iii-walmart-labs-bengaluru-4-to-9-years-170925501078,3.5,4 days ago,2025-09-21T19:25:22.947089,data-scientist,1,data_science,mid,False
151124006761,Gen AI Data Scientist - PAN INDIA,Genpact,Bengaluru,6.0,11.0,,Location - All Genpact Locations ResponsibilitiesProfessional experience with differen...,"['predictive modeling', 'gen ai data scientist', 'natural language processing', 'azure', 'machine learning', 'logistic regression', 'python', 'generative ai']",https://www.naukri.com/job-listings-gen-ai-data-scientist-pan-india-genpact-hyderabad-gurugram-bengaluru-6-to-11-years-151124006761,3.7,4 days ago,2025-09-21T19:25:23.218877,data-scientist,1,data_science,senior,False
150925500134,Data Scientist,Mahindra & Mahindra Limited.,Bengaluru,3.0,5.0,,Role Overview: . We are seeking a highly skilled and motivated Senior Data Scientist wi...,"['continuous improvement', 'gcp', 'cad', 'time series analysis', 'data analysis', 'machine learning', 'artificial intelligence', 'analytical']",https://www.naukri.com/job-listings-data-scientist-mahindra-mahindra-limited-bengaluru-3-to-5-years-150925500134,3.9,6 days ago,2025-09-21T19:25:24.547663,data-scientist,1,data_science,mid,False
150925916168,Data Scientist,IBM,Bengaluru,9.0,14.0,,"Execute end-to-end Data Science projects including data collection, preprocessing, fea...","['microsoft azure', 'sql', 'cloud architecture', 'machine learning', 'semantic', 'rest', 'python', 'algorithms']",https://www.naukri.com/job-listings-data-scientist-ibm-india-pvt-limited-bengaluru-9-to-14-years-150925916168,3.9,6 days ago,2025-09-21T19:25:24.805881,data-scientist,1,data_science,senior,False
190925914798,Data Scientist,Suzva Software Technologies,Bengaluru,4.0,7.0,,Duration: 1 Year Contract. We are seeking highly skilled Data Scientists with hands-on ...,"['data science', 'bi tools', 'media platforms', 'media mix models', 'adsales platforms', 'machine learning', 'digital advertising']",https://www.naukri.com/job-listings-data-scientist-suzva-software-technology-hyderabad-bengaluru-delhi-ncr-4-to-7-years-190925914798,,2 days ago,2025-09-21T19:25:25.064990,data-scientist,1,data_science,mid,False
190925000091,Data Engineer /Data Scientist,Trantor,Bengaluru,7.0,11.0,,Bachelors degree in computer science or related technical field Having a relevant Azur...,"['microsoft azure', 'architecture', 'data engineering', 'data architecture', 'azure', 'python', 'data', 'business intelligence']",https://www.naukri.com/job-listings-data-engineer-data-scientist-trantor-noida-pune-bengaluru-7-to-11-years-190925000091,3.7,2 days ago,2025-09-21T19:25:35.363659,data-scientist,1,data_science,senior,False
90925930321,Data Scientist - Artificial Intelligence,IBM,Bengaluru,3.0,6.0,,"As an Associate Data Scientist at IBM, you will work to solve business problems using l...","['data science', 'matplotlib', 'keras', 'tensorflow', 'scikit learn', 'artificial intelligence', 'pandas', 'pytorch']",https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-6-years-090925930321,3.9,1 week ago,2025-09-21T19:25:42.576311,data-scientist,2,data_science,mid,False
190925914465,Data Scientist,Razorthink,Bengaluru,3.0,6.0,,"Required Skills and Qualifications: Bachelors / Masters/PhD in Computer Science, Statis...","['data science', 'sql', 'numpy', 'aiml', 'scikit-learn', 'machine learning', 'python', 'data visualizations']",https://www.naukri.com/job-listings-data-scientist-razorthink-hyderabad-bengaluru-delhi-ncr-3-to-6-years-190925914465,3.3,2 days ago,2025-09-21T19:25:43.233786,data-scientist,2,data_science,mid,False
150724005224,Data Scientist,Dr Reddys Foundation (DRF),Hyderabad,1.0,3.0,,Role & responsibilities The objective of the positionThe primary responsibility of thi...,"['rdbms', 'sql', 'classification', 'regression', 'django', 'python', 'mysql', 'azure cloud services']",https://www.naukri.com/job-listings-data-scientist-dr-reddys-foundation-drf-hyderabad-1-to-3-years-150724005224,3.9,2 days ago,2025-09-21T19:25:43.524814,data-scientist,2,data_science,junior,False
80925024906,Data Scientist,xevyte technologies,Bengaluru,0.0,4.0,,Job Title: Junior Data Scientist Delivery Lead Data & AILocation: Bangalore\PuneExperi...,"['sql', 'machine', 'machine learning', 'python', 'data']",https://www.naukri.com/job-listings-data-scientist-i-square-tek-pune-bengaluru-0-to-4-years-080925024906,,1 week ago,2025-09-21T19:25:43.785196,data-scientist,2,data_science,junior,False
190925017621,Pune || Data Scientist,Globallogic,Pune,5.0,10.0,,"Data Tools: Experience with big data platforms like Apache Spark or Hadoop, and cloud-b...","['sql', 'numpy', 'tensorflow', 'git', 'scikit-learn', 'docker', 'artificial intelligence', 'deep learning']",https://www.naukri.com/job-listings-pune-data-scientist-globallogic-pune-5-to-10-years-190925017621,3.5,2 days ago,2025-09-21T19:25:54.039423,data-scientist,2,data_science,senior,False
120925504975,Data Scientist I,Media Iq Digital,Bengaluru,0.0,5.0,,Build an end-to-end data-driven / AI / ML / Statistics based Ad-Tech solutions that p...,"['data mining', 'healthcare', 'product management', 'pattern recognition', 'sql queries', 'machine learning', 'big data', 'digital advertising']",https://www.naukri.com/job-listings-data-scientist-i-miq-digital-bengaluru-0-to-5-years-120925504975,3.2,1 week ago,2025-09-21T19:25:54.558107,data-scientist,2,data_science,junior,False
120925501796,"Product Data Scientist, Google Play Games",Google,Bengaluru,1.0,4.0,,"Minimum qualifications: Bachelor's degree in Statistics, Mathematics, Data Science, Eng...","['analysis', 'sql', 'mobile advertising', 'google', 'games', 'advertising', 'python', 'data']",https://www.naukri.com/job-listings-product-data-scientist-google-play-games-google-india-private-limited-bengaluru-1-to-4-years-120925501796,4.4,1 week ago,2025-09-21T19:25:54.859564,data-scientist,2,data_science,junior,False
140425006297,Data Scientist,Course5 Intelligence,Bengaluru,3.0,6.0,,This position will require a strong background and working experience in developing sca...,"['data science', 'gcp', 'natural language processing', 'regression', 'ml algorithms', 'azure', 'machine learning', 'python']",https://www.naukri.com/job-listings-data-scientist-course5-intelligence-gurugram-bengaluru-mumbai-all-areas-3-to-6-years-140425006297,3.7,Few hours ago,2025-09-21T19:25:55.393558,data-scientist,2,data_science,mid,False
180925927263,Principal Data Scientist/Sr Data Scientist - NLP/Machine Learning,Benovymed Healthcare Private Limited,Pune,0.0,5.0,,Principal Data Scientist / Sr Data Scientists /Data Scientist / Jr. Data Scientist / Da...,"['data science', 'nlp', 'data modeling', 'tensorflow', 'data scientist', 'machine learning', 'artificial intelligence', 'deep learning']",https://www.naukri.com/job-listings-principal-data-scientist-sr-data-scientist-nlp-machine-learning-benovymed-healthcare-private-limited-pune-0-to-5-years-180925927263,,3 days ago,2025-09-21T19:25:55.655624,data-scientist,2,data_science,senior,False
190925912700,Data Scientist,Evnek,Bengaluru,1.0,5.0,,Role Data Scientist. LocationBangalore. TimingsFull Time (As per company timings). Noti...,"['data science', 'sql', 'natural language processing', 'hypothesis testing', 'scipy', 'business acumen', 'scikit-learn', 'python']",https://www.naukri.com/job-listings-data-scientist-evnek-bengaluru-1-to-5-years-190925912700,3.8,2 days ago,2025-09-21T19:26:05.919556,data-scientist,2,data_science,junior,False
120625020660,Data Scientist-Agentic AI,"Our Client is a leading global end to end IT transformation, consulting and Service organization",Bengaluru,7.0,12.0,,Your contributions will not only influence our technologies but also create a ripple ef...,"['natural language processing', 'languages', 'agentic ai', 'machine learning', 'process', 'python', 'deep learning', 'generative ai']",https://www.naukri.com/job-listings-data-scientist-agentic-ai-anlage-infotech-bengaluru-7-to-12-years-120625020660,,Few hours ago,2025-09-21T19:26:06.186048,data-scientist,2,data_science,senior,False
190925025069,Data Scientist,Bounteous x Accolite,Bengaluru,7.0,12.0,,"Minimum 5 years of experience in Data Science, AI, and MLRequired Skills & Qualificatio...","['data science', 'sql', 'ml', 'ml algorithms', 'machine learning', 'artificial intelligence', 'python', 'data']",https://www.naukri.com/job-listings-data-scientist-bounteous-x-accolite-hyderabad-gurugram-bengaluru-7-to-12-years-190925025069,3.3,2 days ago,2025-09-21T19:26:16.494528,data-scientist,2,data_science,senior,False
190925500908,Data Scientist,Wesco,Bengaluru,3.0,8.0,,"Masters Degree - A PhD in Electrical Engineering, Computer Science, or related fields i...","['automation', 'data mining', 'computer science', 'javascript', 'data analysis', 'coding', 'mysql', 'c++']",https://www.naukri.com/job-listings-data-scientist-aelux-a-division-of-wesco-bengaluru-3-to-8-years-190925500908,4.0,2 days ago,2025-09-21T19:26:16.757115,data-scientist,2,data_science,mid,False
190925933499,Data Scientist,Capgemini,Hyderabad,4.0,5.0,,Your Role4-5 years of experiencehand-on experience of data-science and machine learning...,"['data science', 'machine learning algorithms', 'hive', 'computer vision', 'natural language processing', 'data mining', 'scipy', 'algorithms']",https://www.naukri.com/job-listings-data-scientist-capgemini-technology-services-india-limited-noida-hyderabad-gurugram-4-to-5-years-190925933499,3.7,2 days ago,2025-09-21T19:26:17.059158,data-scientist,2,data_science,mid,False
30925033384,Data Scientist,Apexon,Bengaluru,4.0,9.0,,"4+ years of experience in data science, machine learning, or AI, with 3+ years in a te...","['python', 'gen ai', 'agentic ai', 'gen', 'artificial intelligence', 'rag', 'data']",https://www.naukri.com/job-listings-data-scientist-apexon-hyderabad-pune-bengaluru-4-to-9-years-030925033384,3.3,2 days ago,2025-09-21T19:26:17.326429,data-scientist,2,data_science,mid,False
180925928871,Data Scientist,Leading Client,Bengaluru,6.0,10.0,,Improve user experience by tuning NLP models and response strategies,"['data science', 'nlp', 'ab testing', 'ai system performance', 'big query', 'data analysis', 'test cases', 'cloud functions']",https://www.naukri.com/job-listings-data-scientist-geetha-technology-solutions-private-limited-bengaluru-6-to-10-years-180925928871,,3 days ago,2025-09-21T19:26:17.575352,data-scientist,2,data_science,senior,False
200925011747,Data Scientist,Quinnox,Bengaluru,6.0,11.0,,"Bachelors or Masters degree in Computer Science, Engineering, or a related fieldExperie...","['ai models', 'restful', 'cloud platform', 'fast api', 'llm', 'rag', 'python', 'generative ai']",https://www.naukri.com/job-listings-data-scientist-quinnox-mumbai-suburban-bengaluru-mumbai-all-areas-6-to-11-years-200925011747,3.8,1 day ago,2025-09-21T19:26:27.850782,data-scientist,2,data_science,senior,False
180925930914,"Data Scientist-Snowflake, Python",Photon,Bengaluru,6.0,9.0,,Must have - Snowflake / Python/AWS (atleast working with S3 storage)/Control M / DevOps...,"['pyspark', 'data modeling', 'snowflake', 'data warehousing', 'sql', 'devops', 'aws', 'python']",https://www.naukri.com/job-listings-data-scientist-snowflake-python-photon-interactive-pvt-ltd-bengaluru-6-to-9-years-180925930914,4.1,3 days ago,2025-09-21T19:26:28.145851,data-scientist,2,data_science,senior,False
110925503144,Data Scientist,Blue Star,Thane,0.0,2.0,,Blue Star Ltd is looking for Data Scientist to join our dynamic team and embark on a re...,"['natural language processing', 'data mining', 'modeling', 'predictive', 'data analysis', 'data analytics', 'python', 'algorithms']",https://www.naukri.com/job-listings-data-scientist-blue-star-ltd-thane-0-to-2-years-110925503144,4.1,1 week ago,2025-09-21T19:26:32.867980,data-scientist,3,data_science,junior,False
180925000092,Data Scientist,EXL,Bengaluru,5.0,8.0,,"Education : Bachelors in Computer Science, Data Science, Mathematics, Statistics, or a ...","['data science', 'sql', 'natural language processing', 'languages', 'processing', 'science', 'machine learning', 'process']",https://www.naukri.com/job-listings-data-scientist-exl-gurugram-bengaluru-5-to-8-years-180925000092,3.6,3 days ago,2025-09-21T19:26:33.214087,data-scientist,3,data_science,senior,False
110925921645,Data Scientist,Capgemini,Bengaluru,4.0,7.0,,Data scientists should have at least some of the following capabilities Having a good u...,"['natural language processing', 'keras', 'tensorflow', 'ann', 'machine learning', 'chatbot', 'python', 'pytorch']",https://www.naukri.com/job-listings-data-scientist-capgemini-technology-services-india-limited-bengaluru-4-to-7-years-110925921645,3.7,1 week ago,2025-09-21T19:26:33.491086,data-scientist,3,data_science,mid,False
100925502868,Data Scientist / Data Analyst (R Focus),Geotechnosoft,Patna,0.0,2.0,,"Experience with cloud-based data warehouses (e.g., BigQuery, Snowflake, Redshift)We are...","['data analyst', 'computer science', 'data collection', 'data quality', 'data analysis', 'machine learning', 'analytical', 'focus']",https://www.naukri.com/job-listings-data-scientist-data-analyst-r-focus-geotechnosoft-patna-0-to-2-years-100925502868,3.5,1 week ago,2025-09-21T19:26:34.118590,data-scientist,3,data_science,junior,False
180925021631,Data Scientist,Euromonitor,Bengaluru,3.0,4.0,,We have already developed 400+ ML models which help us to identify consumer good attrib...,"['natural language processing', 'languages', 'neural networks', 'processing', 'machine learning', 'process', 'python', 'deep learning']",https://www.naukri.com/job-listings-data-scientist-euromonitor-bengaluru-3-to-4-years-180925021631,3.4,3 days ago,2025-09-21T19:26:34.376997,data-scientist,3,data_science,mid,False
150925010182,Data Scientist - Gen AI - ML - 20-Sep-25 Face To Face Mumbai Location,Ltimindtree,Bengaluru,6.0,11.0,,Should have experience in working in a fast-paced team cultureShould be a data-oriented...,"['python data scientist', 'genai', 'aiml', 'aws', 'azure', 'machine learning', 'artificial intelligence', 'generative ai']",https://www.naukri.com/job-listings-data-scientist-gen-ai-ml-20-sep-25-face-to-face-mumbai-location-ltimindtree-pune-bengaluru-mumbai-all-areas-6-to-11-years-150925010182,3.7,6 days ago,2025-09-21T19:26:34.658931,data-scientist,3,data_science,senior,False
100925503344,Data Scientist (Hybrid),Kaplan,Bengaluru,2.0,7.0,,. Bachelors Degree (BA / B.S.) Preferred Requirements: . Masters degree preferred . Hyb...,"['data science', 'provident fund', 'data mining', 'advanced analytics', 'market data', 'data visualization', 'machine learning', 'analytical']",https://www.naukri.com/job-listings-data-scientist-hybrid-kaplan-bengaluru-2-to-7-years-100925503344,4.0,1 week ago,2025-09-21T19:26:34.923245,data-scientist,3,data_science,junior,False
110925935560,Data Scientist III,Meesho,Bengaluru,4.0,7.0,,Bachelors / Masters degree in computer science (or similar degrees) 7 years of experien...,"['machine learning algorithms', 'natural language processing', 'statistics', 'amazon redshift', 'hypothesis', 'linear algebra', 'python', 'algorithms']",https://www.naukri.com/job-listings-data-scientist-iii-fashnear-technologies-pvt-ltd-bengaluru-4-to-7-years-110925935560,3.7,1 week ago,2025-09-21T19:26:35.200460,data-scientist,3,data_science,mid,False
110925935558,Data Scientist IV,Meesho,Bengaluru,6.0,8.0,,Conduct research collaborations with premier colleges and universities Attend conferenc...,"['hive', 'sem', 'sql', 'ml', 'statistics', 'cnn', 'supervised learning', 'python']",https://www.naukri.com/job-listings-data-scientist-iv-fashnear-technologies-pvt-ltd-bengaluru-6-to-8-years-110925935558,3.7,1 week ago,2025-09-21T19:26:35.478236,data-scientist,3,data_science,senior,False
80925502911,Data Scientist 3,Oracle,Bengaluru,3.0,8.0,,"Partner cross-functionally with product, research, and infrastructure teams to drive in...","['open source', 'computer vision', 'computer science', 'manager quality assurance', 'data quality', 'oracle', 'machine learning', 'artificial intelligence']",https://www.naukri.com/job-listings-data-scientist-3-oracle-india-pvt-ltd-bengaluru-3-to-8-years-080925502911,3.6,1 week ago,2025-09-21T19:26:35.746614,data-scientist,3,data_science,mid,False
150725034017,Fullstack Data Scientist,Chubb,Bengaluru,5.0,10.0,,"Knowledge of DevOps tools such as Git, Jenkins, Sonar, Nexus is must6 years of experien...","['azure databricks', 'pyspark', 'ml', 'data engineering', 'mlops', 'python', 'full stack', 'data']",https://www.naukri.com/job-listings-fullstack-data-scientist-chubb-bengaluru-5-to-10-years-150725034017,3.5,4 days ago,2025-09-21T19:26:36.129883,data-scientist,3,data_science,senior,False
180925030385,Data Scientist,Celebal Technologies,Bengaluru,3.0,5.0,,Hands-on experience with DatabricksDomain experience in Supply Chain and RetailPrior ex...,"['data bricks', 'machine learning algorithms', 'computer vision', 'pyspark', 'time series', 'machine learning', 'deep learning', 'generative ai']",https://www.naukri.com/job-listings-data-scientist-celebal-technologies-hyderabad-pune-bengaluru-3-to-5-years-180925030385,3.1,3 days ago,2025-09-21T19:26:36.410350,data-scientist,3,data_science,mid,False
250325013788,Data Scientist 4,Granicus Inc,Remote,7.0,12.0,,"Bachelor s or Master s degree in Computer Science, Statistics, Mathematics, or a relate...","['data science', 'machine', 'science', 'machine learning', 'artificial intelligence', 'python', 'intelligence', 'data']",https://www.naukri.com/job-listings-data-scientist-4-granicus-inc-bengaluru-7-to-12-years-250325013788,4.2,5 days ago,2025-09-21T19:26:36.678669,data-scientist,3,data_science,senior,False
170925026853,Data Scientist,Mobile Programming,Bengaluru,9.0,14.0,,"Machine Learning: Experience with supervised / unsupervised learning, NLP, and model de...","['natural language processing', 'tensorflow', 'power bi', 'machine learning', 'scikit-learn', 'artificial intelligence', 'gen ai', 'tableau']",https://www.naukri.com/job-listings-data-scientist-mobile-programming-bengaluru-9-to-14-years-170925026853,2.9,4 days ago,2025-09-21T19:26:36.988844,data-scientist,3,data_science,senior,False
180925912653,Data Scientist,Luxoft,Bengaluru,5.0,10.0,,We are seeking a highly skilled and motivated Data Scientist with 5+ years of experienc...,"['data science', 'sql', 'snowflake', 'numpy', 'scikit-learn', 'python', 'pandas', 'version control']",https://www.naukri.com/job-listings-data-scientist-luxoft-india-llp-bengaluru-5-to-10-years-180925912653,3.6,3 days ago,2025-09-21T19:26:37.253798,data-scientist,3,data_science,senior,False
90925022528,Opportunity | Data Scientist (ML + SQL) | Tavant India,Tavant Technologies,Bengaluru,5.0,8.0,,The ideal candidate will have hands-on experience across the entire model development l...,"['sql', 'ml', 'bigquery', 'machine', 'mortagage', 'machine learning', 'python', 'data']",https://www.naukri.com/job-listings-opportunity-data-scientist-ml-sql-tavant-india-tavant-technologies-noida-hyderabad-secunderabad-bangalore-bengaluru-5-to-8-years-090925022528,3.9,1 week ago,2025-09-21T19:26:37.527379,data-scientist,3,data_science,senior,False
170925503411,Data Scientist,Credit Saison,Bengaluru,2.0,5.0,,We re looking for someone with 2 ~ 5 years of experience manipulating data sets and bui...,"['loans', 'data mining', 'computer science', 'forecasting', 'data collection', 'manager quality assurance', 'business solutions', 'underwriting']",https://www.naukri.com/job-listings-data-scientist-credit-saison-bengaluru-2-to-5-years-170925503411,4.0,4 days ago,2025-09-21T19:26:37.790492,data-scientist,3,data_science,junior,False
160925013874,Data Scientist,Tredence,Bengaluru,3.0,8.0,,We are looking for a Senior Data Scientist with hands-on experience in Generative AI (G...,"['data science', 'natural language processing', 'statistical modeling', 'ml algorithms', 'machine learning', 'artificial intelligence', 'python', 'generative ai']",https://www.naukri.com/job-listings-data-scientist-tredence-pune-chennai-bengaluru-3-to-8-years-160925013874,3.4,5 days ago,2025-09-21T19:26:38.310676,data-scientist,3,data_science,mid,False
100925939994,Software Engineer,IBM,Bengaluru,0.0,2.0,,"The role involves analyzing, modifying, maintaining, building, benchmarking device dri...","['kubernetes', 'linux', 'cicd', 'device drivers', 'css', 'continuous integration', 'python', 'c++']",https://www.naukri.com/job-listings-software-engineer-ibm-india-pvt-limited-bengaluru-0-to-2-years-100925939994,3.9,1 week ago,2025-09-21T19:26:55.671894,software-engineer,1,software_engineer,junior,False
190925914460,Trainee Software Engineers – Freshers,Razorthink,Bengaluru,0.0,2.0,,We are seeking passionate and driven Graduate Software Developers who have demonstrated...,"['java', 'html', 'javascript', 'css', 'hackerrank', 'python', 'leetcode', 'c++']",https://www.naukri.com/job-listings-trainee-software-engineers-freshers-razorthink-bengaluru-0-to-2-years-190925914460,3.3,2 days ago,2025-09-21T19:26:56.211227,software-engineer,1,software_engineer,junior,False
150925029079,Software Engineer,Ibrowsejobs Technologies,Remote,0.0,5.0,,We are seeking a motivated and enthusiastic fresher to join our team as a Software Engi...,"['communication skills', 'python basics', 'analytical skills', 'soft skills', 'sql', 'basic', 'software', 'python']",https://www.naukri.com/job-listings-software-engineer-ibrowsejobs-technologies-bengaluru-0-to-5-years-150925029079,,5 days ago,2025-09-21T19:26:56.514131,software-engineer,1,software_engineer,junior,False
180925501655,Software Engineer,Philips,Bengaluru,1.0,4.0,,"Assists in writing clean, sustainable, and efficient code under the guidance of seni...","['spring', 'java', 'sql', 'software solutions', 'css', 'jquery', 'coding', 'c++']",https://www.naukri.com/job-listings-software-engineer-philips-india-limited-bengaluru-1-to-4-years-180925501655,3.8,3 days ago,2025-09-21T19:27:06.856241,software-engineer,1,software_engineer,junior,False
170925933456,Software Engineer,Wells Fargo,Bengaluru,2.0,7.0,,Experience in developing Web API Required Qualifications: . 2+ years of software engine...,"['java', 'spring boot', 'genai tools', 'agentic ai', 'sql server', 'oracle', 'angular', 'kafka']",https://www.naukri.com/job-listings-software-engineer-wells-fargo-international-solutions-private-ltd-bengaluru-2-to-7-years-170925933456,3.7,2 days ago,2025-09-21T19:27:07.189317,software-engineer,1,software_engineer,junior,False
160925022292,"Software Engineer, developer / Programmer, 2025 graduate Can also appl",Large-Sized Firm in IT Services Sector,Bengaluru,0.0,5.0,,job description . 2025 graduate can also apply . Immediate Requirement in Software Test...,"['linux', 'java', 'mobile testing', 'software programming', 'testing', 'software engineering', 'software', 'python']",https://www.naukri.com/job-listings-software-engineer-developer-programmer-2025-graduate-can-also-appl-creative-hands-hr-hyderabad-chennai-bengaluru-0-to-5-years-160925022292,,5 days ago,2025-09-21T19:27:07.476791,software-engineer,1,software_engineer,junior,False
160925037058,AI Software Engineer @ Tata Elxsi,Tata Elxsi,Bengaluru,5.0,10.0,,"Requirements: . Bachelors or Master s degree in Computer Science, Engineering, or a rel...","['cd', 'computer vision', 'natural language processing', 'ci cd pipeline', 'processing', 'pipeline', 'continuous integration', 'video processing']",https://www.naukri.com/job-listings-ai-software-engineer-tata-elxsi-tata-elxsi-chennai-bengaluru-5-to-10-years-160925037058,3.6,5 days ago,2025-09-21T19:27:17.823241,software-engineer,1,software_engineer,senior,False
170925038800,Software Engineer,Instead,Bengaluru,0.0,6.0,,We also make reasonable accommodations for qualified individuals with disabilities and ...,"['cloud', 'css', 'golang', 'stack development', 'docker', 'artificial intelligence', 'vue.js', 'cursor']",https://www.naukri.com/job-listings-software-engineer-instead-tax-india-private-limited-bengaluru-0-to-6-years-170925038800,,4 days ago,2025-09-21T19:27:18.106911,software-engineer,1,software_engineer,junior,False
180925501022,Software Engineer,Vmware,Bengaluru,2.0,6.0,,"Bachelor of Engineering Degree: CS, ECE or EE degreeShould be a good team playerLinux L...","['linux', 'operating systems', 'integration testing', 'device driver development', 'programming', 'build automation', 'debugging', 'c++']",https://www.naukri.com/job-listings-software-engineer-vmware-india-bengaluru-2-to-6-years-180925501022,4.4,3 days ago,2025-09-21T19:27:28.409943,software-engineer,1,software_engineer,junior,False
170925933122,Custom Software Engineer,Accenture,Bengaluru,3.0,8.0,,Minimum . 3 year(s) of experience is required. Educational Qualification : 15 years ful...,"['hibernate', 'git', 'microsoft - robotic process automation', 'software engineering', 'software development', 'version control', 'software design and development', 'software design']",https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-170925933122,3.7,4 days ago,2025-09-21T19:27:28.694768,software-engineer,1,software_engineer,mid,False
160925501498,Software Engineer,Hewlett Packard Enterprise,Bengaluru,6.0,10.0,,". What you need to bring: . Bachelors or Masters degree in Computer Science, Informatio...","['computer science', 'qos', 'product quality', 'development manager', 'tcp', 'analytical', 'c++', 'software design']",https://www.naukri.com/job-listings-software-engineer-hewlett-packard-enterprise-bengaluru-6-to-10-years-160925501498,4.1,5 days ago,2025-09-21T19:27:28.973427,software-engineer,1,software_engineer,senior,False
180925502022,"Software Engineer - C++, V2X",HARMAN,Bengaluru,6.0,12.0,,"Although primarily a technical role, you should have the right interpersonal skills to ...","['firmware development', 'spi', 'device drivers', 'python', 'engineering', 'c++', 'software development']",https://www.naukri.com/job-listings-software-engineer-c-v2x-harman-international-bengaluru-6-to-12-years-180925502022,3.8,3 days ago,2025-09-21T19:27:29.268334,software-engineer,1,software_engineer,senior,False
170925934300,Storage Software Engineer,IBM,Bengaluru,6.0,11.0,,We are seeking a highly skilled ‘Storage Software’ product Development Engineer with o...,"['software product development', 'system programming', 'team management', 'dump analysis', 'hp data protector', 'software development', 'debugging', 'c++']",https://www.naukri.com/job-listings-storage-software-engineer-ibm-india-pvt-limited-bengaluru-6-to-11-years-170925934300,3.9,4 days ago,2025-09-21T19:27:29.837941,software-engineer,1,software_engineer,senior,False
